Id,SalePrice
2735,142480.09155457423
2736,136015.7142555011
2737,120166.3804908881
2738,137415.71954440672
2739,158845.71429361272
2740,133271.6007212543
2741,148538.89978664753
2742,155133.78545877885
2743,161153.21984427443
2744,161473.0097721603
2745,139184.7653675435
2746,133474.9753816272
2747,151666.19110630496
2748,124665.18075524199
2749,130689.16169209291
2750,126659.21100199033
2751,137379.75814302333
2752,192001.35450902654
2753,147009.54520404703
2754,195947.13014287912
2755,141184.46567223963
2756,90751.94834068078
2757,69877.79260524533
2758,86542.34127291715
2759,181829.68701354245
2760,126749.7474622509
2761,139435.00760148134
2762,144915.58298078377
2763,180862.79246043108
2764,154365.36124103898
2765,275429.30925613514
2766,127470.61444424572
2767,88027.37944153535
2768,130480.53472696959
2769,133164.0764657
2770,137086.6918252019
2771,102960.3010862331
2772,110974.10184138366
2773,173752.21161058862
2774,142744.86277188594
2775,103193.95545508311
2776,146584.05195959355
2777,151245.9093549646
2778,101880.43477892505
2779,126833.1340287872
2780,98372.74750263778
2781,95506.69042784738
2782,96215.92905925338
2783,100013.5422129247
2784,117617.81084303441
2785,144016.38547947112
2786,64659.882086127334
2787,126010.29415491184
2788,74611.3284811166
2789,160999.9219212105
2790,94724.39004883793
2791,111148.88706396002
2792,63119.26882296479
2793,142438.27319058558
2794,99817.1996334872
2795,120917.7446807761
2796,99919.57985963185
2797,187566.21856145255
2798,105589.64851013554
2799,109928.10960732086
2800,71179.20857402115
2801,110415.57706070754
2802,125536.78085137569
2803,166624.10673211273
2804,132256.78321570862
2805,100125.24792441392
2806,87656.34039768126
2807,159119.5426297514
2808,146695.30420529173
2809,134353.57913977758
2810,127972.785310109
2811,163669.86455310104
2812,171817.1379330749
2813,155655.0930607224
2814,154728.26933304965
2815,92194.43674325672
2816,228103.2313555864
2817,158466.17485887583
2818,127605.99055524643
2819,174377.68134395956
2820,143962.9781584465
2821,96261.2889995667
2822,190309.17754127466
2823,287196.06496440666
2824,175452.84134050965
2825,143799.2988952577
2826,128211.98801284896
2827,134329.7631822048
2828,218562.22804241598
2829,214236.19377508483
2830,224314.1583502718
2831,173860.76463640528
2832,242457.7426673317
2833,314354.70257627184
2834,221227.08356831913
2835,227275.44094918258
2836,187965.60437070875
2837,161112.9246981668
2838,149575.78505629612
2839,174341.61358425915
2840,206220.23991321557
2841,206233.91997622218
2842,237756.6519012792
2843,148878.60835744545
2844,183547.97486926656
2845,121663.529256079
2846,206097.3444403006
2847,214896.1077380574
2848,210357.06639489115
2849,194266.33537438876
2850,277318.3179994491
2851,212740.88533938234
2852,241459.95724237367
2853,245530.9850000313
2854,138438.27047612934
2855,202213.8218698906
2856,200186.23383487653
2857,188214.83856607796
2858,207093.8412020264
2859,108183.250030247
2860,128042.24380911843
2861,126937.09932202462
2862,181243.27432387494
2863,122670.97167483429
2864,246553.17016703667
2865,137690.0679428753
2866,135168.3367343007
2867,100036.59810818742
2868,100093.42433962857
2869,90381.75795200546
2870,120887.84597655774
2871,80496.28016445853
2872,48082.59575128969
2873,91923.44668807597
2874,142623.86248525727
2875,112682.59186064007
2876,160593.03180961654
2877,154129.83588501898
2878,157872.17998301715
2879,138684.44432760615
2880,104335.42275411314
2881,151199.6375783279
2882,194967.4010058747
2883,193058.66418446373
2884,187993.98501016022
2885,194701.20604388183
2886,230685.83591650173
2887,98852.53441930495
2888,150809.54269671702
2889,57447.710164096905
2890,78546.28580711236
2891,134921.2877361677
2892,44749.65857719454
2893,76582.48381422035
2894,56076.942080340326
2895,338923.8530847205
2896,282225.78726949304
2897,227101.6062487264
2898,145156.6391330103
2899,209741.88645591852
2900,160214.63908300665
2901,214310.12601203562
2902,185434.31701768324
2903,323663.72360764554
2904,334880.01035014965
2905,74099.84116542613
2906,195029.91893743695
2907,108722.48501720301
2908,126065.18828431395
2909,151268.8806145661
2910,75660.53834614405
2911,82170.51823100104
2912,147111.42806913555
2913,77618.64007919164
2914,79877.10899662449
2915,86255.10566906213
2916,80167.03211701517
2917,171981.70386732675
2918,115801.87963473177
2919,221631.88657757052
