	Query_ID	Doc_ID	Rank	Score
859	88	614	5	32.02446170348801
860	88	617	6	25.5156476059733
861	88	618	7	19.23651560404363
862	88	619	8	19.593434413872455
863	88	620	9	14.37431649579933
864	88	448	10	10.53039555958646
865	89	793	1	16.360759112656368
866	89	1338	2	14.829459815705128
867	89	1290	3	14.248381652298992
868	89	464	4	14.999478541875126
869	89	879	5	12.618834705425837
870	89	797	6	14.344381435366309
871	89	916	7	13.27103413993245
872	89	632	8	12.741840714879068
873	89	924	9	11.548594878995022
874	89	465	10	10.545858499911118
875	90	416	1	15.054868344653269
876	90	358	2	13.870122059991505
877	90	265	3	11.189907459201606
878	90	1228	4	11.511011466826478
879	90	1216	5	11.945452663339701
880	90	504	6	11.707313392254166
881	90	71	7	10.465146956744636
882	90	1364	8	9.862871462716758
883	90	291	9	9.929903934979883
884	90	1264	10	9.823768949846155
885	91	252	1	13.37068145542462
886	91	799	2	14.211909678119682
887	91	610	3	12.220336794348349
888	91	800	4	12.641880907718445
889	91	672	5	12.103655756669323
890	91	520	6	9.802756044626395
891	91	795	7	9.004504556648097
892	91	879	8	9.460093007884957
893	91	1338	9	7.97874708598869
894	91	1341	10	7.994901801212454
895	92	811	1	19.67058201467733
896	92	804	2	17.262400392277783
897	92	1331	3	11.768436457733763
898	92	1247	4	11.674831790940965
899	92	808	5	11.455988635602123
900	92	683	6	11.511455818699098
901	92	1219	7	9.338807775780051
902	92	1135	8	9.103297527670971
903	92	1243	9	9.123885161958974
904	92	747	10	9.119060121925914
905	93	1336	1	13.907396011735273
906	93	232	2	12.806506447532698
907	93	68	3	11.420170881499676
908	93	1072	4	9.555650414185678
909	93	1314	5	9.501600834972198
910	93	1159	6	9.259880418969267
911	93	1374	7	8.19420273305973
912	93	461	8	8.268239468504593
913	93	1269	9	8.842300483622607
914	93	1230	10	8.781630104310421
915	94	559	1	23.54198928286423
916	94	1393	2	21.552008376397936
917	94	283	3	19.016750264455037
918	94	1394	4	18.859022703415395
919	94	1161	5	19.029585079569916
920	94	524	6	17.985817443055204
921	94	101	7	16.39560425412695
922	94	24	8	17.495545264779405
923	94	84	9	15.459395943362267
924	94	294	10	13.68364798866477
925	95	662	1	15.874310334151845
926	95	635	2	14.686572539893401
927	95	370	3	15.170700428647098
928	95	1191	4	13.361773386501994
929	95	689	5	10.580956128726278
930	95	628	6	9.67203251300759
931	95	1258	7	8.71523603470066
932	95	283	8	7.9418174557556505
933	95	554	9	8.140782384587991
934	95	295	10	7.576217805354169
935	96	699	1	16.100905656660547
936	96	705	2	17.29645908273112
937	96	1334	3	15.123158490241497
938	96	1332	4	14.883151332545033
939	96	1339	5	12.88946942535459
940	96	247	6	13.821356087522178
941	96	779	7	12.276230177096473
942	96	1289	8	11.290061849837834
943	96	700	9	11.515433067038007
944	96	704	10	11.897978483074134
945	97	1289	1	10.65388478961047
946	97	779	2	10.644695998132164
947	97	1270	3	10.755663229739366
948	97	783	4	11.223061216855228
949	97	882	5	11.963021373759219
950	97	790	6	10.24746587650447
951	97	495	7	8.116874208877032
952	97	654	8	8.41538440978458
953	97	114	9	7.848267776388947
954	97	1290	10	7.480783072291975
955	98	638	1	25.76871910686684
956	98	673	2	25.848105407960706
957	98	792	3	14.541282268556902
958	98	1095	4	15.29706533292856
959	98	222	5	14.112715847722473
960	98	712	6	13.694624473255605
961	98	631	7	13.415968042822474
962	98	189	8	12.26360763271476
963	98	1338	9	10.948626097901034
964	98	200	10	10.22970428080459
965	99	719	1	25.384633015666036
966	99	716	2	22.87159043577109
967	99	715	3	16.88826951016899
968	99	983	4	16.7080770663892
969	99	944	5	14.894848616009416
970	99	499	6	14.953097496956293
971	99	67	7	12.834349897136553
972	99	69	8	12.496264952933691
973	99	618	9	12.426176761320631
974	99	1344	10	11.066702949709377
975	100	822	1	25.582704904523254
976	100	739	2	23.951836480916132
977	100	1126	3	20.432785526069438
978	100	740	4	20.99178149815075
979	100	1172	5	20.34251333964417
980	100	741	6	21.58229436784911
981	100	1171	7	20.787057433033745
982	100	897	8	18.180450103682094
983	100	769	9	17.04742041660078
984	100	887	10	17.500752172877277
985	101	817	1	22.741670001144314
986	101	819	2	19.498750587873275
987	101	825	3	23.011394262358216
988	101	818	4	22.250167493480994
989	101	1119	5	21.416064613752432
990	101	820	6	18.893045333202874
991	101	823	7	13.919437593689713
992	101	767	8	12.991225029500402
993	101	1067	9	14.510165988792462
994	101	1122	10	10.161178452055175
995	102	1339	1	10.159347519706873
996	102	729	2	9.761150098966034
997	102	728	3	9.342426611687777
998	102	1001	4	9.132362873434303
999	102	1290	5	8.359700580934447
1000	102	516	6	8.569437550306622
1001	102	1092	7	8.040096762888037
1002	102	1007	8	7.708658808505261
1003	102	724	9	7.476042545338178
1004	102	1331	10	7.4922065401687785
1005	103	1127	1	13.090335980887982
1006	103	1050	2	11.606056724277124
1007	103	1048	3	9.704039309848538
1008	103	1049	4	8.826791821102187
1009	103	720	5	8.213002978140015
1010	103	826	6	8.08574804072977
1011	103	1128	7	7.84320299102352
1012	103	770	8	7.399053774766795
1013	103	669	9	7.263567337215926
1014	103	1069	10	7.145701025271883
1015	104	910	1	14.538157256732514
1016	104	863	2	14.094430445172605
1017	104	837	3	11.302966822709093
1018	104	644	4	11.803258675522748
1019	104	1316	5	12.361995784580715
1020	104	824	6	10.490800088801056
1021	104	821	7	10.490374427395459
1022	104	760	8	9.602125707966957
1023	104	825	9	9.945474290259442
1024	104	818	10	10.08659460816989
1025	105	846	1	20.988988403351453
1026	105	847	2	16.740881055279385
1027	105	953	3	15.329206371060897
1028	105	763	4	14.450537641758821
1029	105	844	5	12.839886275867787
1030	105	1071	6	11.90766888710644
1031	105	1037	7	11.382100656738938
1032	105	1036	8	11.054830441863292
1033	105	1068	9	10.022795208151575
1034	105	890	10	9.951213320954732
1035	106	847	1	13.99542425403705
1036	106	764	2	10.863705104964009
1037	106	1036	3	11.054830441863292
1038	106	953	4	10.267618874531994
1039	106	846	5	9.81952823119672
1040	106	844	6	9.535091884674289
1041	106	1042	7	10.021139428689242
1042	106	1043	8	9.976829801408012
1043	106	1038	9	9.91640218773841
1044	106	848	10	8.794108610020004
1045	107	640	1	23.838443966008835
1046	107	725	2	26.523125203000717
1047	107	883	3	16.889711628862948
1048	107	909	4	18.14629784219563
1049	107	911	5	18.49957255725392
1050	107	497	6	18.65684446526381
1051	107	720	7	14.854757153936465
1052	107	870	8	12.11174133751334
1053	107	47	9	12.437016608418254
1054	107	51	10	11.344432655498885
1055	108	75	1	22.091177534477175
1056	108	724	2	19.7810633109368
1057	108	883	3	20.28060197067829
1058	108	726	4	19.16276287107739
1059	108	720	5	15.481444966864576
1060	108	884	6	15.591390747035442
1061	108	727	7	13.765428186684758
1062	108	866	8	14.024760151790536
1063	108	768	9	13.066436071684839
1064	108	723	10	11.380957808560979
1065	109	859	1	11.538623548337341
1066	109	51	2	12.464310095677696
1067	109	658	3	11.733210182944996
1068	109	627	4	9.235323342309247
1069	109	711	5	8.633743626068465
1070	109	5	6	8.978417612435795
1071	109	31	7	8.413708345153879
1072	109	390	8	8.059825596462534
1073	109	709	9	7.911343572739362
1074	109	864	10	6.993809706042217
1075	110	862	1	14.138151806039748
1076	110	412	2	13.671927628834089
1077	110	424	3	14.43755314660132
1078	110	735	4	13.208762226253734
1079	110	1173	5	11.244638602969692
1080	110	642	6	10.24847689080481
1081	110	894	7	9.92904221895452
1082	110	915	8	10.02598468228721
1083	110	1396	9	9.31307851368947
1084	110	1055	10	9.290546931942448
1085	111	627	1	15.705730046395292
1086	111	390	2	15.20830024063753
1087	111	658	3	16.899528187789684
1088	111	857	4	14.825106465031524
1089	111	856	5	14.40707273492447
1090	111	392	6	13.193165649672569
1091	111	766	7	12.39841595611816
1092	111	391	8	12.60824663913267
1093	111	858	9	11.786341345892668
1094	111	948	10	11.364554129646017
1095	112	735	1	17.485701260763555
1096	112	734	2	16.143867890492018
1097	112	955	3	15.242151981218152
1098	112	733	4	14.058122332472395
1099	112	736	5	13.434619622250885
1100	112	1054	6	14.37212462100167
1101	112	840	7	12.654916638654587
1102	112	936	8	11.336025823221597
1103	112	1396	9	11.315993415581039
1104	112	400	10	11.63733591731484
1105	113	748	1	14.36929150895429
1106	113	205	2	13.453297791581022
1107	113	638	3	11.307438665501216
1108	113	1272	4	12.28959530020266
1109	113	685	5	11.628121617049988
1110	113	1349	6	10.431758596715493
1111	113	1163	7	9.780926019263205
1112	113	1162	8	9.635284338405292
1113	113	947	9	9.88460699004888
1114	113	567	10	9.557082324863417
1115	114	919	1	19.702401814986377
1116	114	918	2	18.76457006186266
1117	114	780	3	18.061904100664467
1118	114	704	4	14.282931566064669
1119	114	1290	5	14.215780750425473
1120	114	916	6	14.470309354360982
1121	114	1360	7	13.165328025871766
1122	114	924	8	11.693372134388959
1123	114	1338	9	10.79879421501318
1124	114	703	10	9.03906540872915
1125	115	746	1	13.87596463393758
1126	115	184	2	12.162080189297473
1127	115	540	3	12.540498907433836
1128	115	875	4	13.307010193404212
1129	115	486	5	11.349999183174148
1130	115	13	6	11.361531984581744
1131	115	349	7	8.472959352917783
1132	115	57	8	8.393921511492996
1133	115	1213	9	7.906040848174159
1134	115	56	10	6.713518855652363
1135	116	522	1	11.790369654930043
1136	116	605	2	13.60785019942345
1137	116	1218	3	10.45159317737295
1138	116	1351	4	9.297207808933972
1139	116	759	5	8.713329510371917
1140	116	801	6	8.389044460440985
1141	116	136	7	8.40162032682131
1142	116	1243	8	8.378564009024428
1143	116	1256	9	7.8352265223757405
1144	116	1093	10	7.116189823288609
1145	117	927	1	13.363644033308573
1146	117	1328	2	12.851189706916582
1147	117	434	3	11.538204707598485
1148	117	1312	4	10.597957806512522
1149	117	229	5	8.866128277678339
1150	117	1075	6	9.135783699377928
1151	117	1285	7	8.409447134049227
1152	117	1115	8	7.792709968062599
1153	117	58	9	7.600688620975698
1154	117	605	10	7.406676659345928
1155	118	923	1	19.13563638734813
1156	118	520	2	18.30987039358277
1157	118	1075	3	14.138435324052068
1158	118	229	4	13.689882352677106
1159	118	924	5	13.630993535658884
1160	118	230	6	14.003967452035646
1161	118	803	7	11.728883247545198
1162	118	1074	8	11.844589504188988
1163	118	246	9	11.798772660136816
1164	118	1239	10	11.490601490322693
1165	120	890	1	22.75984181048444
1166	120	887	2	21.45627551323316
1167	120	886	3	21.765803366853255
1168	120	891	4	20.110427839237243
1169	120	926	5	15.797241815151729
1170	120	1123	6	15.78528917917296
1171	120	885	7	15.28486214526001
1172	120	897	8	15.671348708020338
1173	120	739	9	15.480413988954222
1174	120	741	10	15.211937898061528
1175	121	769	1	15.879694830750177
1176	121	1056	2	16.61333629058501
1177	121	1146	3	13.661850180880306
1178	121	890	4	12.693272776395458
1179	121	837	5	13.408339185971297
1180	121	887	6	11.364983117110915
1181	121	891	7	12.189885580900981
1182	121	580	8	12.282152753493023
1183	121	31	9	11.07625280346815
1184	121	1173	10	10.330141949372825
1185	122	898	1	16.602561846458308
1186	122	931	2	16.569204591447967
1187	122	1070	3	13.585007980476394
1188	122	930	4	11.401355586980436
1189	122	938	5	10.66097545776195
1190	122	1172	6	11.139371266515118
1191	122	957	7	11.160597942442626
1192	122	1118	8	10.659722547279648
1193	122	1117	9	10.157047473986875
1194	122	1071	10	9.558266492415063
1195	123	1221	1	9.874180233184328
1196	123	34	2	10.42538397154205
1197	123	966	3	10.081620941069094
1198	123	1222	4	10.157361980355036
1199	123	910	5	9.210460083796855
1200	123	389	6	8.981166247993144
1201	123	270	7	8.076079559033904
1202	123	537	8	8.261899904702169
1203	123	227	9	8.062059198116104
1204	123	967	10	8.372733852278188
1205	124	898	1	16.602561846458308
1206	124	934	2	16.14837529531863
1207	124	171	3	17.58206871912431
1208	124	931	4	16.569204591447967
1209	124	1070	5	14.453179040242595
1210	124	1001	6	15.760323228891155
1211	124	516	7	14.209115975967856
1212	124	1395	8	15.543394564956285
1213	124	1305	9	14.27048556671673
1214	124	73	10	12.578086024010751
1215	125	997	1	12.050586156497157
1216	125	1074	2	12.63620937757086
1217	125	1075	3	10.654874244126152
1218	125	1093	4	10.406881489602974
1219	125	176	5	9.240975325484413
1220	125	1062	6	9.496997123847105
1221	125	519	7	9.020091101578947
1222	125	610	8	8.729300040705022
1223	125	973	9	7.4357344213534535
1224	125	409	10	7.245528345691643
1225	126	1326	1	29.159266477453876
1226	126	974	2	30.333468534543037
1227	126	397	3	11.25547904512394
1228	126	368	4	8.143571541076794
1229	126	1237	5	7.4173974969163865
1230	126	942	6	7.278440664391331
1231	126	367	7	6.674508957432525
1232	126	308	8	6.449435149022095
1233	126	1064	9	6.5080618233912375
1234	126	254	10	6.265431904558432
1235	127	981	1	18.72418356259089
1236	127	1311	2	9.644590621899674
1237	127	459	3	9.35340150433445
1238	127	1248	4	8.453702534758914
1239	127	467	5	8.777842710244881
1240	127	570	6	8.711997888163944
1241	127	29	7	8.473214891879643
1242	127	164	8	7.642691052368331
1243	127	639	9	7.406647833516515
1244	127	260	10	6.447492672927062
1245	128	1246	1	17.804699201119767
1246	128	1388	2	11.980887991922899
1247	128	1219	3	10.890167924974246
1248	128	111	4	10.715137392864527
1249	128	988	5	9.283460483410863
1250	128	989	6	8.689633328231247
1251	128	12	7	8.75471454119154
1252	128	429	8	8.262753023709905
1253	128	986	9	7.959560310828948
1254	128	985	10	8.125306089001834
1255	129	945	1	19.29072061982869
1256	129	989	2	21.383615181789146
1257	129	988	3	19.40859512881962
1258	129	660	4	15.83190976151754
1259	129	987	5	12.337136562790018
1260	129	1281	6	11.574988185465148
1261	129	527	7	10.66359219468708
1262	129	476	8	10.718597174531455
1263	129	933	9	9.852909605027898
1264	129	872	10	8.627093528266496
1265	130	948	1	27.96011971303561
1266	130	859	2	22.070595800483446
1267	130	658	3	18.104904447077576
1268	130	729	4	16.196353906508147
1269	130	634	5	15.74454454693722
1270	130	627	6	15.304058009465162
1271	130	727	7	16.091536702841104
1272	130	390	8	14.15249171844258
1273	130	1162	9	13.07496289140608
1274	130	864	10	12.800182854375358
1275	131	1021	1	20.49130994275846
1276	131	1025	2	19.68448478111237
1277	131	1023	3	18.212868569895477
1278	131	1022	4	17.215917961805552
1279	131	1017	5	16.963545638687197
1280	131	1024	6	16.56477310077279
1281	131	1020	7	16.464836683191358
1282	131	1019	8	16.418936717143726
1283	131	1018	9	16.392661714520134
1284	131	1026	10	15.883306187253272
1285	132	950	1	13.77509100730874
1286	132	1017	2	12.923348768813977
1287	132	1021	3	12.6097006807398
1288	132	1026	4	11.966232408272788
1289	132	1020	5	11.83768159805878
1290	132	1025	6	11.76951211336423
1291	132	1023	7	11.690527041584039
1292	132	1018	8	11.390497903086812
1293	132	1029	9	11.245581798677549
1294	132	1028	10	11.244413319304886
1295	133	950	1	13.153045506662066
1296	133	1026	2	11.966232408272788
1297	133	1020	3	11.83768159805878
1298	133	1017	4	11.796737120666291
1299	133	1023	5	11.690527041584039
1300	133	1028	6	11.671572972268772
1301	133	1018	7	11.390497903086812
1302	133	1021	8	11.302784919452478
1303	133	1029	9	11.245581798677549
1304	133	1025	10	11.181773880882162
1305	134	1012	1	15.478344747203266
1306	134	883	2	13.6659969998265
1307	134	1020	3	12.155164499107656
1308	134	1023	4	12.077501610527348
1309	134	1026	5	11.966232408272788
1310	134	1028	6	11.82098646713437
1311	134	1024	7	11.81732272632962
1312	134	1021	8	11.695213199570897
1313	134	1035	9	11.248167520413077
1314	134	1029	10	11.245581798677549
1315	135	1017	1	19.391294109934204
1316	135	1026	2	19.330575873525213
1317	135	950	3	18.983784116087833
1318	135	1020	4	18.86577308257879
1319	135	1023	5	18.67205971170732
1320	135	1029	6	18.557482876873973
1321	135	1018	7	18.260128534344553
1322	135	1024	8	18.131201985154267
1323	135	1019	9	18.024412273259117
1324	135	1021	10	17.641064313004506
1325	136	1021	1	13.088528931351622
1326	136	1033	2	13.604291862586145
1327	136	1013	3	11.95860287322067
1328	136	1031	4	11.998286504503096
1329	136	1026	5	11.966232408272788
1330	136	1020	6	11.83768159805878
1331	136	1017	7	11.796737120666291
1332	136	1023	8	11.690527041584039
1333	136	1034	9	11.568788432724233
1334	136	1029	10	11.245581798677549
1335	137	1172	1	21.039393126402317
1336	137	847	2	19.79702285162869
1337	137	1125	3	18.197314662641237
1338	137	836	4	16.828831038582752
1339	137	953	5	17.419908633103972
1340	137	1171	6	17.066536181049745
1341	137	1288	7	16.313236682062193
1342	137	1118	8	14.267920772814742
1343	137	887	9	14.375866897051713
1344	137	1038	10	13.515125783769571
1345	138	764	1	18.43582298917666
1346	138	844	2	16.405039897903844
1347	138	841	3	16.150379365845083
1348	138	887	4	15.542324763010928
1349	138	760	5	16.34581977165509
1350	138	769	6	15.708583997552244
1351	138	848	7	14.729397483302613
1352	138	1123	8	14.855088073716367
1353	138	1172	9	14.108840519046893
1354	138	851	10	14.010884521698145
1355	139	847	1	21.882481937278172
1356	139	953	2	23.072681685256903
1357	139	846	3	19.88052632887445
1358	139	764	4	18.43582298917666
1359	139	844	5	16.405039897903848
1360	139	760	6	17.07928258209809
1361	139	763	7	15.801340504452195
1362	139	1068	8	15.05470480689027
1363	139	955	9	14.725745207849673
1364	139	841	10	14.649055366917635
1365	140	837	1	9.90198166135172
1366	140	497	2	9.79822287004717
1367	140	195	3	9.06915088606365
1368	140	922	4	8.566952880725118
1369	140	146	5	8.95636063281097
1370	140	726	6	7.462018451423064
1371	140	870	7	6.950756728440211
1372	140	581	8	6.947311732925571
1373	140	909	9	6.480360185989519
1374	140	75	10	6.382379637718296
1375	141	1135	1	14.150706994235346
1376	141	836	2	13.07875871488713
1377	141	852	3	11.46862523649689
1378	141	424	4	12.124510439094696
1379	141	851	5	10.695981763665504
1380	141	1041	6	10.56857353849806
1381	141	887	7	10.165244689627373
1382	141	828	8	10.558244244089872
1383	141	1173	9	9.90396661844056
1384	141	935	10	9.060989738478927
1385	142	954	1	15.92488114192432
1386	142	1175	2	19.43641404873201
1387	142	1136	3	13.426692478047439
1388	142	887	4	12.02209862048648
1389	142	1125	5	10.020019957512602
1390	142	852	6	10.843628864818774
1391	142	953	7	10.357973621958337
1392	142	885	8	9.847823859656836
1393	142	765	9	8.893885045997461
1394	142	922	10	8.566952880725118
1395	143	930	1	12.396805825294239
1396	143	1129	2	12.084740346878824
1397	143	953	3	10.75370679330798
1398	143	852	4	10.998461403311255
1399	143	1135	5	10.071673908494244
1400	143	828	6	10.08344272042793
1401	143	887	7	9.2848730920415
1402	143	885	8	9.335634083583123
1403	143	851	9	9.099838819998826
1404	143	1068	10	8.907379000662711
1405	144	955	1	20.964271744111294
1406	144	839	2	21.259639072038816
1407	144	763	3	17.072961737779547
1408	144	1045	4	16.217204987385944
1409	144	1178	5	15.922423254255246
1410	144	840	6	14.04715585594974
1411	144	1051	7	15.808051844971185
1412	144	841	8	15.74489798803431
1413	144	838	9	12.690473210054304
1414	144	846	10	12.53624856163125
1415	145	839	1	14.638381738964483
1416	145	1045	2	15.391509918476395
1417	145	928	3	13.558898733536843
1418	145	454	4	14.583650351874114
1419	145	838	5	12.783335154068254
1420	145	1046	6	14.289983467181552
1421	145	827	7	11.744418270132378
1422	145	763	8	11.408805134369072
1423	145	955	9	9.930534712553897
1424	145	866	10	9.501569165332356
1425	146	840	1	12.356992806202166
1426	146	1046	2	12.926117082883005
1427	146	839	3	11.55665841104199
1428	146	641	4	9.844551087572185
1429	146	928	5	11.315597338176934
1430	146	1178	6	10.024871490679597
1431	146	1176	7	10.613267051907663
1432	146	763	8	9.3445381380242
1433	146	926	9	9.834182304817016
1434	146	741	10	7.063804839519218
1435	147	1050	1	29.52642706386161
1436	147	1049	2	26.53229209976693
1437	147	1145	3	16.8058566096269
1438	147	1128	4	16.388234079740435
1439	147	1069	5	14.62926545362365
1440	147	1171	6	12.898661992307467
1441	147	1392	7	13.632292030550627
1442	147	1172	8	13.590351719021577
1443	147	852	9	12.926265287957648
1444	147	1387	10	11.35803005128314
1445	148	1048	1	25.343531475499894
1446	148	1050	2	16.846436377717357
1447	148	826	3	14.429902228542526
1448	148	761	4	13.781827371768395
1449	148	827	5	9.975304721274224
1450	148	822	6	9.799808945308104
1451	148	642	7	9.69990791382543
1452	148	823	8	9.617550379382571
1453	148	951	9	9.557352377453041
1454	148	1049	10	9.203301422435572
1455	149	1070	1	14.056868217241071
1456	149	926	2	13.291988233366176
1457	149	931	3	12.712054533503643
1458	149	1068	4	11.889640865962924
1459	149	1363	5	12.617910940483911
1460	149	1361	6	12.687303977055798
1461	149	957	7	11.5492261964067
1462	149	936	8	10.457883133015274
1463	149	937	9	10.628751614827742
1464	149	743	10	10.438461933302062
1465	150	1062	1	30.325263750380937
1466	150	1074	2	27.985418195503314
1467	150	1202	3	16.394764032252596
1468	150	1108	4	16.52083421485334
1469	150	1259	5	16.510716841337896
1470	150	923	6	15.310729955398074
1471	150	231	7	16.007263933336084
1472	150	234	8	14.015323642003867
1473	150	1243	9	12.800966950248416
1474	150	230	10	13.313079664264677
1475	151	677	1	13.183130587954322
1476	151	924	2	10.803573979391187
1477	151	432	3	8.968013439265079
1478	151	287	4	8.731963716025849
1479	151	676	5	8.962188793920209
1480	151	1289	6	8.850024665894715
1481	151	1062	7	8.498627289419272
1482	151	289	8	8.35588254720769
1483	151	1074	9	8.479970805614279
1484	151	1075	10	7.950165737612909
1485	152	671	1	10.515710778310698
1486	152	336	2	10.845443197886866
1487	152	547	3	9.146091325326982
1488	152	1225	4	7.782858626232305
1489	152	76	5	8.13792492154774
1490	152	924	6	8.088380500543693
1491	152	247	7	7.899590038860069
1492	152	333	8	7.785109879380071
1493	152	652	9	6.997630389427921
1494	152	1334	10	6.798849985650377
1495	153	1063	1	21.88982349070274
1496	153	1085	2	18.989183141091033
1497	153	1088	3	18.90256465161418
1498	153	1082	4	12.86499795474483
1499	153	228	5	14.028770345180746
1500	153	551	6	7.737802823420781
1501	153	349	7	6.269542684116706
1502	153	300	8	5.917342207113375
1503	153	111	9	5.2687827674207846
1504	153	1086	10	5.2831335617595485
1505	154	1087	1	21.158636858013775
1506	154	1054	2	17.257392748058745
1507	154	1262	3	14.634756901928874
1508	154	111	4	11.067716128501452
1509	154	1055	5	10.559971648180225
1510	154	833	6	11.41422846094691
1511	154	1362	7	10.267238757120236
1512	154	1382	8	9.603418734449278
1513	154	225	9	8.077576775378219
1514	154	479	10	7.367632729880649
1515	155	1065	1	11.974076846908527
1516	155	1101	2	10.702130435720195
1517	155	553	3	9.249773600254892
1518	155	1097	4	9.396881625931211
1519	155	76	5	9.40712218631478
1520	155	1096	6	8.860133680962694
1521	155	1099	7	8.704863715901118
1522	155	1100	8	8.823444730981878
1523	155	1007	9	9.40480535242971
1524	155	1241	10	7.62239402894059
1525	156	553	1	16.098221205237635
1526	156	1098	2	14.218569671530405
1527	156	1097	3	11.856338241774122
1528	156	1099	4	10.793737384383974
1529	156	1100	5	10.692250840342282
1530	156	82	6	10.166084636376496
1531	156	1065	7	8.580978151398124
1532	156	1101	8	8.468487008487456
1533	157	25	1	18.121075880066766
1534	157	456	2	18.63115125751157
1535	157	994	3	18.56603753278782
1536	157	1234	4	17.850553048046663
1537	157	1377	5	17.348846487940236
1538	157	1151	6	16.73900810703554
1539	157	332	7	15.300349141564382
1540	157	421	8	13.496753132497236
1541	157	556	9	13.925911187603242
1542	157	369	10	12.976004003557444
1543	158	552	1	13.894472027149195
1544	158	691	2	10.545665500690003
1545	158	405	3	7.651716093707717
1546	158	193	4	8.238561043995205
1547	158	463	5	7.031229465393169
1548	158	108	6	7.124426610883273
1549	158	364	7	6.468813469088309
1550	158	586	8	6.212232545363742
1551	158	524	9	6.260029993249636
1552	158	1161	10	6.255754798003611
1553	159	1112	1	16.9957379428015
1554	159	42	2	15.069939622185053
1555	159	1259	3	14.549493177332765
1556	159	849	4	13.482732077909414
1557	159	432	5	12.93382649760102
1558	159	922	6	12.09205038885273
1559	159	1321	7	10.726815713450357
1560	159	958	8	10.567880322867993
1561	159	273	9	10.214204659854097
1562	159	643	10	10.028939947730372
1563	160	1134	1	22.550031664819688
1564	160	769	2	20.80881692774618
1565	160	887	3	17.73658229847529
1566	160	763	4	18.917400561668863
1567	160	741	5	17.057417435177967
1568	160	1172	6	15.724864261943626
1569	160	885	7	15.979376096441738
1570	160	846	8	16.269817674297684
1571	160	1051	9	15.097468579287996
1572	160	739	10	14.826435437193677
1573	161	1386	1	28.05265912245908
1574	161	55	2	23.15127359855346
1575	161	1185	3	25.691649743322493
1576	161	1192	4	24.197979400383776
1577	161	54	5	22.788869908097322
1578	161	461	6	19.007412283960054
1579	161	1366	7	18.716395414100703
1580	161	784	8	18.401493990990566
1581	161	460	9	17.582645494226234
1582	161	489	10	17.658024325222204
1583	162	55	1	22.842066129964408
1584	162	1386	2	17.983500945079598
1585	162	460	3	18.63439381819142
1586	162	62	4	19.824060600249506
1587	162	1366	5	18.619686523401462
1588	162	54	6	17.342605257043523
1589	162	562	7	17.60804095819853
1590	162	959	8	16.132992764472917
1591	162	461	9	15.97267060139739
1592	162	1383	10	16.067841927602053
1593	163	57	1	19.95602696829848
1594	163	56	2	18.874352349998233
1595	163	37	3	14.609026682039037
1596	163	359	4	13.315159559613745
1597	163	688	5	12.611185066006819
1598	163	48	6	14.374917614996221
1599	163	1307	7	13.025201479034276
1600	163	540	8	11.677132120352562
1601	163	248	9	11.280943148627289
1602	163	1311	10	10.775053914736901
1603	164	1187	1	18.744198928887087
1604	164	311	2	13.786675255784502
1605	164	416	3	15.46807018212586
1606	164	358	4	13.870122059991505
1607	164	504	5	11.80303776198353
1608	164	316	6	10.945010455863303
1609	164	1216	7	11.804860538308974
1610	164	1228	8	10.747346460092897
1611	164	71	9	10.465146956744636
1612	164	291	10	9.929903934979883
1613	165	978	1	16.287172175400354
1614	165	209	2	13.3763742002637
1615	165	1268	3	12.237011176350855
1616	165	569	4	10.31840517634712
1617	165	335	5	10.22366324806336
1618	165	265	6	9.637577418383252
1619	165	334	7	9.027256069764416
1620	165	54	8	8.4876666792465
1621	165	1109	9	8.729126596420796
1622	165	364	10	8.444200958467242
1623	166	72	1	15.000768065025806
1624	166	209	2	13.3763742002637
1625	166	569	3	12.601904929353458
1626	166	271	4	12.192449876572319
1627	166	256	5	11.420136560629278
1628	166	73	6	11.306621628356421
1629	166	334	7	9.607346668711006
1630	166	265	8	9.637577418383252
1631	166	1321	9	8.682656488322785
1632	166	1322	10	8.546917099835461
1633	167	1279	1	19.009247119734415
1634	167	1098	2	18.319939773928592
1635	167	82	3	14.502208939555892
1636	167	1096	4	15.453218832965366
1637	167	1065	5	12.853279770146106
1638	167	1185	6	13.92359676743254
1639	167	1097	7	11.856338241774122
1640	167	305	8	10.851900303623953
1641	167	556	9	10.599879577092064
1642	167	525	10	10.502969467525535
1643	168	750	1	16.40541635958595
1644	168	118	2	14.561588595124892
1645	168	467	3	13.221048260795383
1646	168	965	4	10.88011188168773
1647	168	157	5	10.540817930504687
1648	168	738	6	10.575052262168297
1649	168	217	7	9.656613937843478
1650	168	301	8	10.344061400746792
1651	168	404	9	8.837068778607083
1652	168	714	10	8.909274432275417
1653	169	341	1	13.791017776350708
1654	169	127	2	14.185636809769981
1655	169	467	3	13.808271440462894
1656	169	965	4	11.488998376017966
1657	169	217	5	11.392917960110054
1658	169	990	6	11.778251825271443
1659	169	266	7	10.787280096189239
1660	169	404	8	8.837068778607083
1661	169	11	9	9.567595511285937
1662	169	4	10	9.01792712324108
1663	170	239	1	29.11134638429162
1664	170	238	2	27.96958578958273
1665	170	139	3	21.48054804624021
1666	170	905	4	21.87396970584537
1667	170	140	5	15.05468114336045
1668	170	906	6	15.113530298125365
1669	170	175	7	13.604093888628821
1670	170	10	8	11.144093351943908
1671	170	738	9	10.222394679345445
